Energy_MeV,Sr90_ProbabilityDensity,Y90_ProbabilityDensity,Total_ProbabilityDensity
0.8041541541541541,0.0,0.6246398083367553,0.6246398083367553
0.8064554554554554,0.0,0.624811857851511,0.624811857851511
0.8087567567567567,0.0,0.6249803686688395,0.6249803686688395
0.811058058058058,0.0,0.6251453462393368,0.6251453462393368
0.8133593593593593,0.0,0.6253067958845514,0.6253067958845514
0.8156606606606606,0.0,0.625464722796673,0.625464722796673
0.8179619619619619,0.0,0.6256191320382287,0.6256191320382287
0.8202632632632632,0.0,0.6257700285417943,0.6257700285417943
0.8225645645645645,0.0,0.6259174171097084,0.6259174171097084
0.8248658658658659,0.0,0.6260613024138024,0.6260613024138024
0.8271671671671671,0.0,0.6262016889951382,0.6262016889951382
0.8294684684684684,0.0,0.6263385812637529,0.6263385812637529
0.8317697697697697,0.0,0.6264719834984184,0.6264719834984184
0.834071071071071,0.0,0.6266018998464058,0.6266018998464058
0.8363723723723723,0.0,0.6267283343232639,0.6267283343232639
0.8386736736736736,0.0,0.6268512908126045,0.6268512908126045
0.8409749749749749,0.0,0.6269707730658987,0.6269707730658987
0.8432762762762762,0.0,0.6270867847022823,0.6270867847022823
0.8455775775775776,0.0,0.6271993292083724,0.6271993292083724
0.8478788788788788,0.0,0.6273084099380927,0.6273084099380927
0.8501801801801802,0.0,0.627414030112508,0.627414030112508
0.8524814814814814,0.0,0.6275161928196702,0.6275161928196702
0.8547827827827827,0.0,0.6276149010144726,0.6276149010144726
0.857084084084084,0.0,0.6277101575185152,0.6277101575185152
0.8593853853853853,0.0,0.6278019650199784,0.6278019650199784
0.8616866866866866,0.0,0.6278903260735088,0.6278903260735088
0.8639879879879879,0.0,0.627975243100111,0.627975243100111
0.8662892892892893,0.0,0.6280567183870543,0.6280567183870543
0.8685905905905905,0.0,0.6281347540877842,0.6281347540877842
0.8708918918918919,0.0,0.6282093522218467,0.6282093522218467
0.8731931931931931,0.0,0.628280514674823,0.628280514674823
0.8754944944944945,0.0,0.6283482431982708,0.6283482431982708
0.8777957957957957,0.0,0.6284125394096778,0.6284125394096778
0.880097097097097,0.0,0.628473404792426,0.628473404792426
0.8823983983983983,0.0,0.6285308406957626,0.6285308406957626
0.8846996996996996,0.0,0.628584848334783,0.628584848334783
0.887001001001001,0.0,0.6286354287904239,0.6286354287904239
0.8893023023023022,0.0,0.6286825830094654,0.6286825830094654
0.8916036036036036,0.0,0.6287263118045412,0.6287263118045412
0.8939049049049048,0.0,0.6287666158541626,0.6287666158541626
0.8962062062062062,0.0,0.6288034957027492,0.6288034957027492
0.8985075075075074,0.0,0.6288369517606709,0.6288369517606709
0.9008088088088088,0.0,0.6288669843042982,0.6288669843042982
0.90311011011011,0.0,0.6288935934760648,0.6288935934760648
0.9054114114114113,0.0,0.628916779284537,0.628916779284537
0.9077127127127127,0.0,0.628936541604496,0.628936541604496
0.9100140140140139,0.0,0.6289528801770277,0.6289528801770277
0.9123153153153153,0.0,0.6289657946096238,0.6289657946096238
0.9146166166166165,0.0,0.6289752843762916,0.6289752843762916
0.9169179179179179,0.0,0.6289813488176749,0.6289813488176749
0.9192192192192191,0.0,0.628983987141183,0.628983987141183
0.9215205205205205,0.0,0.6289831984211317,0.6289831984211317
0.9238218218218217,0.0,0.6289789815988931,0.6289789815988931
0.9261231231231231,0.0,0.6289713354830533,0.6289713354830533
0.9284244244244244,0.0,0.6289602587495848,0.6289602587495848
0.9307257257257256,0.0,0.6289457499420235,0.6289457499420235
0.933027027027027,0.0,0.6289278074716591,0.6289278074716591
0.9353283283283282,0.0,0.6289064296177331,0.6289064296177331
0.9376296296296296,0.0,0.6288816145276492,0.6288816145276492
0.9399309309309308,0.0,0.6288533602171896,0.6288533602171896
0.9422322322322322,0.0,0.6288216645707467,0.6288216645707467
0.9445335335335334,0.0,0.6287865253415587,0.6287865253415587
0.9468348348348348,0.0,0.6287479401519596,0.6287479401519596
0.9491361361361361,0.0,0.6287059064936368,0.6287059064936368
0.9514374374374374,0.0,0.628660421727899,0.628660421727899
